,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
807,TTL28850807716015000,321.9391524,-1.68283,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,112,1,-1
808,TTL27786111776020019_2,125.3801814,-0.04483,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,177,1,-1
809,TTR27835162964020000,124.0698862,-0.03392,,0,CLOSURE,1,FRC4,0.6,0,0,-1
810,TTR24987225192021000,787.6032574,-5.56336,,0,CLOSURE,1,FRC5,0.5,0,0,-1
811,TTR24750619660003000,855.6566898,-6.13047,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
813,TTR25163247140121000,703.3006489,-4.86084,,0,ROADWORKS,0.6,FRC1,0.9,0,0,-1
814,TTR28798868308004000,310.5564139,-1.58797,,0,ROADWORKS,0.6,FRC4,0.6,2,0,-1
815,TTR26510761908011001,327.1407368,-1.72617,,0,ACCIDENT,1,FRC3,0.7,0,0,-1
816,TTR28764245988023000,297.8386662,-1.48199,,0,CLOSURE,1,FRC7,0.3,0,0,-1
817,TTR28827719748267000,322.0891831,-1.68408,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
818,TTR28192952916181001,182.0445404,-0.51704,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
819,TTR27286939940250000,180.81702,-0.50681,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
821,TTR27390817908491000,191.7734499,-0.59811,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
822,TTR24358201524162000,967.4748754,-7.06229,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
823,TTL28718084520020014_3,283.7352128,-1.36446,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,161,1,-1
825,TTL28746936612019013_3,291.7861552,-1.43155,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,159,1,-1
826,TTR23403185132061001,1129.525852,-8.41272,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
828,TTL28795984344019002_3,307.6739141,-1.56395,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,272,1,-1
829,TTR24597694312114001,891.0876117,-6.42573,,0,HAZARD,1,FRC2,0.8,0,0,-1
830,TTR21908520336004000,1539.900531,-11.8325,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
831,TTR28845036976011001,320.8461123,-1.67372,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
832,TTR26158730212010000,407.6172643,-2.39681,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
833,TTR24404365116148000,964.2976346,-7.03581,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
834,TTR22419225036018000,1427.598894,-10.89666,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
835,TTR27292722324010001,269.7988234,-1.24832,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
836,TTR23111745816194001,1209.456314,-9.0788,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
837,TTR23114627160560000,1215.3405,-9.12784,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
838,TTL28859460120015000,329.41269,-1.74511,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,108,1,-1
839,TTR23331045060052000,1149.159027,-8.57633,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
840,TTL25803820720014001,506.4140263,-3.22012,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,122,1,-1
841,TTR24632319484280001,882.780334,-6.3565,,0,ACCIDENT,1,FRC0,1,0,0,-1
842,TTR28801755432015000,309.2183032,-1.57682,,0,CLOSURE,1,FRC7,0.3,0,0,-1
843,TTR22791480536101001,1287.039958,-9.72533,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
844,TTL21516091164030000,1668.189789,-12.90158,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,164,1,-1
846,TTR26614640560010000,313.9784852,-1.61649,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
847,TTR23157912420014002,1197.366526,-8.97805,,0,CLOSURE,1,FRC6,0.4,0,0,-1
848,TTR28868117864011001,329.8740661,-1.74895,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
849,TTR23720531384062001,1117.073013,-8.30894,,0,CLOSURE,1,FRC6,0.4,0,0,-1
850,TTR24040794668021000,1092.473166,-8.10394,,0,CLOSURE,1,FRC5,0.5,0,0,-1
851,TTR28868112048014001,342.0462265,-1.85039,,0,CLOSURE,1,FRC6,0.4,0,0,-1
852,TTR23157912420014003,1197.430574,-8.97859,,0,CLOSURE,1,FRC6,0.4,0,0,-1
853,TTR28123680888013000,146.5832479,-0.22153,,0,CLOSURE,1,FRC5,0.5,0,0,-1
854,TTR28490140744003000,224.7400116,-0.87283,,0,ROADWORKS,0.6,FRC3,0.7,2,0,-1
856,TTR28354533660091000,209.8073542,-0.74839,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
857,TTL25913468560002000,476.3302063,-2.96942,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,438,1,-1
858,TTR24589038536018001,891.2767249,-6.42731,,0,HAZARD,1,FRC2,0.8,0,0,-1
859,TTR27229245152020000,290.9642774,-1.4247,,0,CLOSURE,1,FRC4,0.6,0,0,-1
860,TTR22684692472122000,1339.093759,-10.15911,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
861,TTR28435320900011001,215.8093641,-0.79841,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
862,TTR23097300220010001,1241.127066,-9.34273,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
863,TTR24496694604030001,953.9440525,-6.94953,,0,CLOSURE,1,FRC6,0.4,0,0,-1
866,TTR25027621756015004,774.2545571,-5.45212,,0,CLOSURE,1,FRC7,0.3,0,0,-1
867,TTR25027621756015003,774.2291284,-5.45191,,0,CLOSURE,1,FRC7,0.3,0,0,-1
868,TTR26580012816098000,312.1698063,-1.60142,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
869,TTR25076673000508001,765.4190033,-5.37849,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
870,TTR23186767288133000,1189.786057,-8.91488,,0,CLOSURE,1,FRC5,0.5,0,0,-1
871,TTR25027621756015005,774.247315,-5.45206,,0,CLOSURE,1,FRC7,0.3,0,0,-1
872,TTR25018971456012000,757.5667066,-5.31306,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
873,TTR23244477372138000,1172.93725,-8.77448,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
875,TTR26118334880020000,419.0869004,-2.49239,,0,CLOSURE,1,FRC4,0.6,0,0,-1
876,TTR23455134216012000,1123.698422,-8.36415,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
877,TTR22667408040131001,1318.632319,-9.9886,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
878,TTR28192952988181001,184.2852869,-0.53571,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
879,TTR28738282680022002,289.0859702,-1.40905,,0,CLOSURE,1,FRC6,0.4,0,0,-1
880,TTR22436550140002001,1399.229223,-10.66024,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
881,TTR23746513128034000,1075.743506,-7.96453,,0,CLOSURE,1,FRC2,0.8,0,0,-1
882,TTR24606351132538001,888.7582804,-6.40632,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
883,TTR21810420592210000,1557.809598,-11.98175,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
884,TTR27246544992014001,190.4734883,-0.58728,,0,CLOSURE,1,FRC6,0.4,0,0,-1
885,TTR24222618744045000,926.4385259,-6.72032,,0,CLOSURE,1,FRC5,0.5,0,0,-1
886,TTL28683460764020020_3,274.515483,-1.28763,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,189,1,-1
887,TTR23160797892013000,1197.296164,-8.97747,,0,CLOSURE,1,FRC5,0.5,0,0,-1
888,TTR28778675580547001,302.7166216,-1.52264,,0,ROADWORKS,0.6,FRC3,0.7,287,1,-1
889,TTR27246544992014000,190.4654141,-0.58721,,0,CLOSURE,1,FRC6,0.4,0,0,-1
890,TTR24718880820076000,861.6278975,-6.18023,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
891,TTR24234180600141000,914.4973066,-6.62081,,0,CLOSURE,1,FRC5,0.5,0,0,-1
892,TTR28885430808125000,333.0326778,-1.77527,,0,TRAFFIC_RESTRICTION,0.6,FRC5,0.5,0,0,-1
893,TTR23737865128098000,1062.286873,-7.85239,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
894,TTR24837208372028000,766.318532,-5.38599,,0,CLOSURE,1,FRC4,0.6,0,0,-1
895,TTR28876774292021001,331.8789483,-1.76566,,0,CLOSURE,1,FRC5,0.5,0,0,-1
897,TTL23235820668138000,1173.568256,-8.77974,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,202,1,-1
899,TTR22194187816058000,1448.454762,-11.07046,,0,CLOSURE,1,FRC2,0.8,0,0,-1
900,TTR26049088736036000,436.526839,-2.63772,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
903,TTR22205703348092000,1488.518609,-11.40432,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
905,TTR21293928648048000,1700.460754,-13.17051,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
907,TTR27243669592003000,267.9045135,-1.23254,,0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,0,0,-1
908,TTR24840099248156000,758.5353943,-5.32113,,0,CLOSURE,1,FRC4,0.6,0,0,-1
909,TTR21389114412187000,1748.897759,-13.57415,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
910,TTR23333930532020001,1147.877317,-8.56564,,0,CLOSURE,1,FRC4,0.6,0,0,-1
911,TTR23359859784014001,1198.849145,-8.99041,,0,ACCIDENT,1,FRC6,0.4,0,0,-1
912,TTR25036281732626000,759.2577272,-5.32715,,0,CLOSURE,1,FRC2,0.8,0,0,-1
913,TTR23157912580026000,1197.807593,-8.98173,,0,CLOSURE,1,FRC2,0.8,0,0,-1
915,TTR28680577124092001,275.8619854,-1.29885,,0,CLOSURE,1,FRC4,0.6,0,0,-1
916,TTR23385882924020000,1140.016011,-8.50013,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
917,TTR21735379944410000,1616.040332,-12.467,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
918,TTR28680577124092000,275.3102623,-1.29425,,0,CLOSURE,1,FRC4,0.6,0,0,-1
919,TTL28885430732003001,333.9198008,-1.78267,,0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,662,1,-1
920,TTL23152144860004000,1196.926762,-8.97439,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,62,1,-1
922,TTR27318679312010000,173.3016982,-0.44418,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
923,TTR21521864708053000,1660.702087,-12.83918,,0,CLOSURE,1,FRC5,0.5,0,0,-1
924,TTR23913854536037000,1063.841474,-7.86535,,0,CLOSURE,1,FRC5,0.5,0,0,-1
925,TTR22055679484153000,1495.369443,-11.46141,,0,ROADWORKS,0.6,FRC1,0.9,0,0,-1
926,TTR27731293524003001,161.9094455,-0.34925,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
927,TTR27035913780362001,248.1110443,-1.06759,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
928,TTR21804649092132001,1561.721806,-12.01435,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
930,TTL28862342284005000,338.2724532,-1.81894,,0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,84,1,-1
931,TTR22280740452256000,1439.352102,-10.9946,,0,ROADWORKS,0.6,FRC0,1,47,1,-1
933,TTR27445634820013000,139.9201887,-0.166,,0,CLOSURE,1,FRC5,0.5,0,0,-1
934,TTR26121221308117001,417.7242246,-2.48104,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
935,TTR28856574648007002,329.1205303,-1.74267,,0,CLOSURE,1,FRC7,0.3,0,0,-1
936,TTR27295607580010001,269.1246195,-1.24271,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
937,TTR28833490764011001,324.1449243,-1.70121,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
938,TTR22104726660200000,1491.19737,-11.42664,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
939,TTR27800541396020001,150.0018667,-0.25002,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
940,TTR27800541396020002,149.7012295,-0.24751,,0,CLOSURE,1,FRC4,0.6,0,0,-1
942,TTR27846704664023001,127.1203651,-0.05934,,0,CLOSURE,1,FRC7,0.3,0,0,-1
943,TTL22274945152014000,1488.120102,-11.401,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,202,1,-1
944,TTR25757657884037001,516.1014944,-3.30085,,0,TRAFFIC_RESTRICTION,0.6,FRC5,0.5,0,0,-1
945,TTR27266753956010000,275.140621,-1.29284,,0,CLOSURE,1,FRC2,0.8,0,0,-1
946,TTR22220128116371000,1490.105559,-11.41755,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
947,TTR23443592832004000,1126.087406,-8.38406,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
948,TTL28885430844013001,333.4749731,-1.77896,,0,JAM_UNCONDITIONAL,0.9,FRC5,0.5,204,1,-1
949,TTR25991380512052000,451.0337306,-2.75861,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
952,TTR24687153192044000,833.7623112,-5.94802,,0,CLOSURE,1,FRC4,0.6,0,0,-1
953,TTR24473653824348000,853.9104024,-6.11592,,0,CLOSURE,1,FRC4,0.6,0,0,-1
954,TTR23111745864160000,1209.997777,-9.08331,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
956,TTR21680557800051000,1627.778998,-12.56482,,0,CLOSURE,1,FRC3,0.7,0,0,-1
957,TTR27477386524011001,243.6277137,-1.03023,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
958,TTL21596883336312000,1644.909574,-12.70758,,0,NONLOS_DELAY,0.8,FRC0,1,65,1,-1
959,TTR28172755980014001,183.182039,-0.52652,,0,CLOSURE,1,FRC6,0.4,0,0,-1
960,TTR22433668400171000,1394.150812,-10.61792,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
961,TTR24837207996021000,766.3058819,-5.38588,,0,CLOSURE,1,FRC5,0.5,0,0,-1
963,TTR21504565412003000,1641.88795,-12.6824,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
964,TTR27180183644133001,222.271876,-0.85227,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
965,TTR28625752764442000,260.5384472,-1.17115,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
966,TTR23391653672052000,1138.525092,-8.48771,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
967,TTR24716003000027000,837.295227,-5.97746,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
968,TTL22122037372737000,1488.687868,-11.40573,,0,NONLOS_DELAY,0.8,FRC1,0.9,96,1,-1
970,TTL21216016572023000,1731.053145,-13.42544,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,64,1,-1
971,TTR26184699676011000,400.7261739,-2.33938,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
972,TTL28746935676020010_2,291.3838709,-1.4282,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,189,1,-1
973,TTR24225477916014001,984.0844384,-7.2007,,0,ROADWORKS,0.6,FRC6,0.4,18,0.7,-1
974,TTR27898644652039001,153.1968754,-0.27664,,0,HAZARD,1,FRC7,0.3,0,0,-1
975,TTR22124905436011001,1524.28455,-11.70237,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
976,TTR21504549036198000,1671.456941,-12.92881,,0,CLOSURE,1,FRC6,0.4,0,0,-1
977,TTR22194167416093001,1477.743513,-11.31453,,0,CLOSURE,1,FRC5,0.5,0,0,-1
978,TTR28397812536019000,211.3251865,-0.76104,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
979,TTR21677675616070000,1622.050965,-12.51709,,0,CLOSURE,1,FRC6,0.4,0,0,-1
980,TTR27786114688020000,150.3932167,-0.25328,,0,CLOSURE,1,FRC4,0.6,0,0,-1
981,TTR25705716876040001,533.282672,-3.44402,,0,HAZARD,1,FRC0,1,0,0,-1
982,TTR21726716724435000,1637.299861,-12.64417,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
983,TTW23108849860432000,1222.54256,-9.18785,,0,JAM_TAIL_WARNING,0.9,FRC0,1,0,0,-1
984,TTR23062679164205000,1239.823962,-9.33187,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
985,TTR28746938140085000,291.3844171,-1.4282,,0,CLOSURE,1,FRC5,0.5,0,0,-1
986,TTL23114630692007001,1209.663867,-9.08053,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,61,1,-1
987,TTR27803424996210001,132.5442759,-0.10454,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
988,TTR27243669852040000,270.6057201,-1.25505,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
990,TTR24329344344230001,984.9328023,-7.20777,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
991,TTR28798872804003001,306.1529001,-1.55127,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
992,TTR23524366932070001,1099.093785,-8.15911,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
993,TTL28882545516012011,332.4576473,-1.77048,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,343,1,-1
995,TTR24392854972106000,885.917468,-6.38265,,0,CLOSURE,1,FRC2,0.8,0,0,-1
997,TTR27295607652002001,268.8934563,-1.24078,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
998,TTL28882545508038004,333.4983801,-1.77915,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,1499,1,-1
999,TTR22678921648147000,1340.797426,-10.17331,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1000,TTL21914306256044000,1518.510669,-11.65426,,0,NONLOS_DELAY,0.8,FRC4,0.6,109,1,-1
1001,TTR27240774508003001,193.9171402,-0.61598,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1002,TTR23913854616005001,1062.710011,-7.85592,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1003,TTR27263868556029000,275.9515975,-1.2996,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1004,TTR28458405276642001,221.6530525,-0.84711,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1005,TTR25720141956490000,530.8537339,-3.42378,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1006,TTR26337637644077000,371.127348,-2.09273,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1007,TTR28816183836013000,311.6971085,-1.59748,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1008,TTR25249809996030001,678.9964877,-4.6583,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1009,TTR22012379780146000,1541.890347,-11.84909,,0,ROADWORKS,0.6,FRC2,0.8,228,1,-1
1010,TTR24539987392102001,901.4944439,-6.51245,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1011,TTR28821950856015001,317.8878799,-1.64907,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1012,TTR23446435536019000,1145.231292,-8.54359,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1013,TTR28793097484018000,309.9799641,-1.58317,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1014,TTL24854502072002000,801.0782691,-5.67565,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,522,1,-1
1015,TTR21140994060194000,1753.110285,-13.60925,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1016,TTL21911421096068000,1519.694131,-11.66412,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,177,1,-1
1017,TTL28198699172067002,174.3291447,-0.45274,,0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,195,1,-1
1018,TTR24081204908086000,1029.275378,-7.57729,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1019,TTR25027621612007001,774.3253392,-5.45271,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1020,TTR27379275945403000,193.7274538,-0.6144,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1021,TTR27180188180300000,253.3259846,-1.11105,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1022,TTR27826506864014000,124.5345271,-0.03779,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1023,TTL22849181496042000,1273.200512,-9.61,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,187,1,-1
1024,TTL27286939992394000,177.1611508,-0.47634,,0,NONLOS_DELAY,0.8,FRC2,0.8,93,1,-1
1025,TTR28775789496011001,300.0427933,-1.50036,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1027,TTR23876330060004001,1120.475333,-8.33729,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1028,TTR23876330060004000,1120.751425,-8.3396,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1029,TTR28622867220442000,255.2347339,-1.12696,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1030,TTR28827723780015001,316.3327842,-1.63611,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1031,TTL24987225348010007,788.0404735,-5.567,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,207,1,-1
1032,TTR23025197252021001,1227.614391,-9.23012,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1033,TTR21804647652009000,1563.074332,-12.02562,,0,CLOSURE,1,FRC1,0.9,0,0,-1
1034,TTL24854502000010001,802.8285009,-5.69024,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,216,1,-1
1035,TTR27806310620013000,135.5217779,-0.12935,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1037,TTR22191281720027000,1479.618429,-11.33015,,0,CLOSURE,1,FRC3,0.7,0,0,-1
1039,TTR24248555768058001,995.3427884,-7.29452,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1040,TTR27249440756006001,269.8580743,-1.24882,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1041,TTL28429550388012015_2,214.382907,-0.78652,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,215,1,-1
1042,TTR23781124336093000,1100.938462,-8.17449,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1043,TTR22225930452014001,1437.238201,-10.97699,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1044,TTR23841717912029001,1086.151554,-8.05126,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1045,TTR23273348652020000,1165.557893,-8.71298,,0,ROADWORKS,0.6,FRC4,0.6,30,1,-1
1046,TTR25033396044626000,760.2564603,-5.33547,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1047,TTR27295610732115000,295.5404723,-1.46284,,0,ROADWORKS,0.6,FRC3,0.7,159,1,-1
1048,TTR23261762788093001,1208.784093,-9.0732,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
1050,TTL28807528104026022_2,309.3448656,-1.57787,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,204,1,-1
1051,TTR27269639172002001,273.0259538,-1.27522,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1052,TTR22456752156316000,1387.405134,-10.56171,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1053,TTR21637284000037001,1624.879959,-12.54067,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1054,TTR28885431104090000,332.3540576,-1.76962,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1055,TTL28778672088011013_2,302.1940095,-1.51828,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,216,1,-1
1056,TTR25249809924030001,679.2985301,-4.66082,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1057,TTL28885430628018003_1,333.8024632,-1.78169,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,131,1,-1
1059,TTR23111742592075001,1213.614058,-9.11345,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1060,TTR24436136968061000,872.5044672,-6.27087,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1061,TTL28850806980011002_2,322.4133192,-1.68678,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,397,1,-1
1062,TTR27806310692013000,135.5733266,-0.12978,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1063,TTR22589486536208000,1349.693344,-10.24744,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1064,TTR21596883344288000,1644.909574,-12.70758,,0,ROADWORKS,0.6,FRC0,1,65,1,-1
1065,TTR28830606012187001,322.9455118,-1.69121,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1066,TTR28770019492044001,297.4784984,-1.47899,,0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,0,0,-1
1067,TTR28132360020007001,173.2760924,-0.44397,,0,ROADWORKS,0.6,FRC7,0.3,0,0,-1
1068,TTR24081208608070000,1017.455249,-7.47879,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1069,TTR24049499028077000,966.8838776,-7.05737,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1072,TTL28772900932015001,301.9820099,-1.51652,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,55,1,-1
1073,TTR24493822008116000,910.5806479,-6.58817,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1074,TTR28830608244030001,318.3227397,-1.65269,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1075,TTR23599350036116000,1132.402515,-8.43669,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1077,TTR27266754032010000,275.2839873,-1.29403,,0,CLOSURE,1,FRC2,0.8,0,0,-1
1078,TTR21804649852202000,1559.700041,-11.9975,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
1080,TTR21608425344000000,1643.232833,-12.69361,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
1081,TTR22194167340061000,1477.960552,-11.31634,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1082,TTR24499580040014001,953.9440525,-6.94953,,0,CLOSURE,1,FRC6,0.4,0,0,-1
1083,TTR24314920196012000,978.0268675,-7.15022,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
1084,TTR24075436076055001,1024.527916,-7.53773,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1085,TTR22849165504011000,1288.282073,-9.73568,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
1087,TTR24245674880004000,981.6888907,-7.18074,,0,ROADWORKS,0.6,FRC4,0.6,6,0.1,-1
1088,TTL23584969196011006,1085.185762,-8.04321,,0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,212,1,-1
1090,TTR28651723488021000,268.1276039,-1.2344,,0,CLOSURE,1,FRC5,0.5,0,0,-1
1092,TTR24776581476012000,875.0977776,-6.29248,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1093,TTR25027621504028000,774.3384773,-5.45282,,0,CLOSURE,1,FRC4,0.6,0,0,-1
1094,TTL28767130956011008_2,299.0721184,-1.49227,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,224,1,-1
1095,TTR28850803560003001,328.3042821,-1.73587,,0,ACCIDENT,1,FRC3,0.7,0,0,-1
1098,TTR28821950856007001,317.674855,-1.64729,,0,CLOSURE,1,FRC7,0.3,0,0,-1
1099,TTL24089897420138000,954.1897932,-6.95158,,0,NONLOS_DELAY,0.8,FRC2,0.8,72,1,-1
1100,TTR24675600228002001,870.8141435,-6.25678,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
